1636167611802610000,"Most profitable trading community

Discord 👇👇👌

https://t.co/ZBTRgq18CE

$KODK $UAVS $GNUS  $APPL $BIOC $BIOL $IBIO $KTOV $BNGO $PHUN $BOXL $HMHC $AYRO $TSLA $NOVN $NIO $RRD $MARA $BKYI $ADMP $DKNG $OAS $XELA $BNGO $CHFS $ATNM $ABIO https://t.co/io5ipafjyt",840320567971914000,2023-02-28T01:21:27.000Z,Appl
1635727229556640000,"Options and Stock Discord! JOIN NOW!

https://t.co/DmyHFfdkP4

$APPL $ZM $FB $SPY $AMD $QCOM $MSFT $TWTR $SPAQ $NIO $NKLA $ATT $BA $DJI $INTC $ATVI $PFE $MRNA $GILD $PYPL https://t.co/yImgQnAMLw",93421286094059100,2023-02-28T01:08:49.000Z,Appl
1631039680554880000,"【共同利用・共同研究】Congrats to Dr. Inomata (Kumamoto Univ.) for publishing “Sodium Ion Intercalation in Vanadium Oxide Promotes Low-Temperature NH3-SCR Activity: Sodium Vanadium Bronzes (Na0.33V2O5) for NOx Removal” in  Appl. Catal., B.
https://t.co/WzqChmVcOm",953982885284369000,2023-02-28T00:55:53.000Z,Appl
1637249126461670000,"Most profitable trading community

Discord 👇👇👌

https://t.co/ZBTRgq18CE

$KODK $UAVS $GNUS  $APPL $BIOC $BIOL $IBIO $KTOV $BNGO $PHUN $BOXL $HMHC $AYRO $TSLA $NOVN $NIO $RRD $MARA $BKYI $ADMP $DKNG $OAS $XELA $BNGO $CHFS $ATNM $ABIO https://t.co/9eEyKKdJ2e",251167448945464000,2023-02-28T00:47:39.000Z,Appl
1632274205012880000,"Options + Stock Alerts
Discord link below

https://t.co/ZBTRgq18CE

$APT $JAKK $DYNT $SPV $LMND $GNUS $GRAF $BIOL $NOVN $CHFS $AYRO  $CARV $SPY $SOLO $W $JAGX $INO  $BYFC $TSLA $SPCE $BOXL $AAPL $AYRO $BNGO $DKNG $APPL https://t.co/mVjphVpzJm",1300895743785660000,2023-02-28T00:42:58.000Z,Appl
1632530715516880000,@rubare_appl おめでとう！！！！おめでとう！！！！！！,1213606756000540000,2023-02-28T00:26:35.000Z,Appl
1632658110363480000,"Enhance your trading experience with us click on the link 
https://t.co/tXysTF2CeA

$APT $JAKK $DYNT $SPV $LMND $GNUS $GRAF $BIOL $NOVN $CHFS $AYRO $CARV $SPY $SOLO $W $JAGX $INO  $BYFC $TSLA $SPY $BOXL $AAPL $AYRO $BNGO $DKNG $APPL https://t.co/XEJU5uJZaj",1480753519381520000,2023-02-28T00:21:52.000Z,Appl
1630825165143820000,APPL pie🤤,162773385874893000,2023-02-28T00:18:15.000Z,Appl
1639500716410750000,"Options + Stock Alerts
Discord link below

https://t.co/ZBTRgq18CE

$APT $JAKK $DYNT $SPV $LMND $GNUS $GRAF $BIOL $NOVN $CHFS $AYRO  $CARV $SPY $SOLO $W $JAGX $INO  $BYFC $TSLA $SPCE $BOXL $AAPL $AYRO $BNGO $DKNG $APPL https://t.co/kpOuDUD8Ij",1437488628376550000,2023-02-28T00:18:05.000Z,Appl
1636424849610620000,@eliza_appl No mames ni yo te puedo decir “wey”,1398696049120300000,2023-02-28T00:05:37.000Z,Appl
1636146401965530000,"Trending #Apple News 🤓

Apple supplier Foxlink halts production at Indian facility after massive fire

#cryptonews #crypto #cryptocurrency $APPL #APPL

Follow for more 👇 https://t.co/akwaqnfRYs",890020605547600000,2023-02-28T00:04:09.000Z,Appl
1633933218677520000,"Trending #Apple News 🤓

Apple Inc.'s (NASDAQ:AAPL)) market cap declines to US$2.3t but insiders who sold US$3.0m stock were able to hedge their losses

#cryptonews #crypto #cryptocurrency $APPL #APPL

Follow for more 👇 https://t.co/BobHGcHKhE",1544048654530620000,2023-02-28T00:04:03.000Z,Appl
1637238825397450000,"Trending #Apple News 🤓

Apple, Nvidia in the news: Here's our take on these outsized tech holdings

#cryptonews #crypto #cryptocurrency $APPL #APPL

Follow for more 👇 https://t.co/AypE27lRT1",274803389658427000,2023-02-28T00:03:56.000Z,Appl
1639835211264780000,"@GCompounder Hi GC, I think $SENS is years ahead of APPL in the sensor space.  they have many pattens.  Just courious if you think the APPL tech/sensor would be accurate?  I just don't see it without taking fluids.  Plus you have to wear a sensor the size of an iphone on your bicept!  LOL",1208842200395320000,2023-02-28T00:00:14.000Z,Appl
1638457670571920000,"Most profitable trading community

Discord 👇👇👌

https://t.co/ZBTRgq18CE

$KODK $UAVS $GNUS  $APPL $BIOC $BIOL $IBIO $KTOV $BNGO $PHUN $BOXL $HMHC $AYRO $TSLA $NOVN $NIO $RRD $MARA $BKYI $ADMP $DKNG $OAS $XELA $BNGO $CHFS $ATNM $ABIO https://t.co/4XNVG98iXy",178540470893366000,2023-02-27T23:59:52.000Z,Appl
